,merge.labels.M3,Lung,Liver,Right Ovary,Left Ovary,Adrenal
8003,bar|12151 658,1,0,0,0,0
8004,bar|12151 928,1,0,0,0,0
8005,bar|12151 1743,2,0,0,0,0
8006,bar|12151 1819,1,0,0,0,0
8007,bar|12151 1880,1,0,0,0,0
8008,bar|12151 2464,212864,1,3,1,3
8009,bar|12151 2528,1,0,0,0,0
8010,bar|12151 2544,1,0,0,0,0
8011,bar|12151 2923,1,0,0,0,0
8012,bar|12151 2971,1,0,0,0,0
8013,bar|12151 3232,12,0,0,0,0
8014,bar|12151 3312,1,0,0,0,0
8015,bar|12151 3488,1,0,0,0,0
8016,bar|12151 3937,1,0,0,0,0
8017,bar|12151 4557,1,0,0,0,0
8018,bar|12151 6039,1,0,0,0,0
8019,bar|12151 6931,1,0,0,0,0
8020,bar|12151 7195,2,0,0,0,0
8021,bar|12151 8029,1,0,0,0,0
8022,bar|12151 8792,1,0,0,0,0
8023,bar|12151 9348,1,0,0,0,0
8024,bar|12151 9807,1,0,0,0,0
8025,bar|12151 9963,1,0,0,0,0
8026,bar|12151 14159,2,0,0,0,0
8027,bar|12151 15059,1,0,0,0,0
8028,bar|12151 15191,1,0,0,0,0
8029,bar|12155 5031,32,0,0,0,0
8030,bar|12159 2228,1312,0,0,0,0
8031,bar|12162 4904,2,0,0,0,0
8032,bar|12163 1743,1,0,0,0,0
8033,bar|12163 2657,1,0,0,0,0
8034,bar|12163 6709,256,0,0,0,0
8035,bar|12163 11187,36701,0,0,1,0
8036,bar|12163 13474,1,0,0,0,0
8037,bar|12163 16323,1,0,0,0,0
8038,bar|12166 14430,31,0,0,0,0
8039,bar|12167 165,1,0,0,0,0
8040,bar|12167 12194,598,0,0,0,0
8041,bar|12167 13231,2985,0,2,0,0
8042,bar|12167 13474,8007,0,0,0,0
8043,bar|12167 14159,1,0,0,0,0
8044,bar|12178 165,1,0,0,0,0
8045,bar|12178 2149,1,0,0,0,0
8046,bar|12178 4121,1,0,0,0,0
8047,bar|12178 4904,207791,3413,502,2,7
8048,bar|12178 5808,1,0,0,0,0
8049,bar|12178 6214,2,0,0,0,0
8050,bar|12178 6961,1,0,0,0,0
8051,bar|12178 7018,1,0,0,0,0
8052,bar|12178 9802,1,0,0,0,0
8053,bar|12178 11907,1,0,0,0,0
8054,bar|12178 12921,1,0,0,0,0
8055,bar|12178 15845,1,0,0,0,0
8056,bar|12179 5607,1042,0,0,0,0
8057,bar|12194 1055,626,0,0,0,0
8058,bar|12195 9313,1,0,0,0,0
8059,bar|12195 13807,3165,0,0,0,0
8060,bar|12199 1930,8366,0,0,0,1
8061,bar|12199 3030,24,0,0,0,0
8062,bar|12210 4904,1,0,0,0,0
8063,bar|12211 2218,5055,0,0,0,0
8064,bar|12211 6314,1,0,0,0,0
8065,bar|12211 9963,1,0,0,0,0
8066,bar|12215 13912,704,0,0,0,0
8067,bar|12231 9249,1,0,0,0,0
8068,bar|12237 7887,745,0,0,0,0
8069,bar|12239 2135,4410,11,0,0,0
8070,bar|12239 9249,1070,0,0,0,0
8071,bar|12242 4904,3,0,0,0,0
8072,bar|12245 1682,44,1,1525,38,177
8073,bar|12247 1626,82,0,0,0,0
8074,bar|12253 1622,3802,2,0,0,0
8075,bar|12255 12926,301,0,0,0,0
8076,bar|12259 10100,4245,1,1481,42,33
8077,bar|12259 10579,159,0,0,0,0
8078,bar|12262 2571,279,0,0,0,0
8079,bar|12273 7507,2871,0,0,0,0
8080,bar|12273 8487,16,0,0,0,0
8081,bar|12273 11046,686,0,0,0,0
8082,bar|12273 12451,1,0,0,0,0
8083,bar|12275 10286,1049,0,0,0,0
8084,bar|12277 1905,3,0,0,0,0
8085,bar|12285 1880,1,0,0,0,0
8086,bar|12285 2326,1,0,0,0,0
8087,bar|12285 8575,12,0,0,0,0
8088,bar|12285 8706,27169,0,1,0,0
8089,bar|12285 8713,1,0,0,0,0
8090,bar|12285 12451,6729,0,0,2,0
8091,bar|12285 12531,1,0,0,0,0
8092,bar|12285 14722,1,0,0,0,0
8093,bar|12287 5873,1821,0,0,0,0
8094,bar|12287 9611,38,0,0,0,0
8095,bar|12291 1121,5,0,0,0,0
8096,bar|12293 12959,2103,7,0,0,0
8097,bar|12299 7859,13,0,0,0,0
8098,bar|12299 16195,14085,8,96,0,0
8099,bar|12301 7014,124,0,0,0,0
8100,bar|12301 11294,11,1,704,110,1685
8101,bar|12305 5176,24,84591,0,7,152
8102,bar|12308 1112,235,0,0,0,0
8103,bar|12308 12432,68,0,0,0,0
8104,bar|12312 8014,6,0,0,0,0
8105,bar|12313 6161,94,0,0,0,0
8106,bar|12313 8859,3492,0,0,0,0
8107,bar|12317 855,1027,0,0,0,0
8108,bar|12317 12125,1,0,0,0,0
8109,bar|12317 16291,1,0,0,0,0
8110,bar|12321 4650,31,0,0,0,0
8111,bar|12321 12308,1,0,0,0,0
8112,bar|12327 190,21,0,16,0,0
8113,bar|12335 9009,1,0,0,0,0
8114,bar|12335 10243,1,0,0,0,0
8115,bar|12335 10311,14393,45,130,1,2
8116,bar|12336 15782,2939,0,0,0,0
8117,bar|12340 8029,1,0,0,0,0
8118,bar|12352 8370,1,0,0,0,0
8119,bar|12356 2502,28,0,0,0,0
8120,bar|12359 244,1,0,0,0,0
8121,bar|12359 1733,17082,9,588,7,5
8122,bar|12359 3822,1,0,0,0,0
8123,bar|12361 11554,940,0,0,0,0
8124,bar|12365 7790,48,0,7,0,0
8125,bar|12366 244,1,0,0,0,0
8126,bar|12369 3942,134,91222,14,17,141
8127,bar|12371 244,1,0,0,0,0
8128,bar|12371 2200,5720,0,0,0,1
8129,bar|12373 4583,75,13,37,5,2
8130,bar|12378 12923,62,0,0,0,0
8131,bar|12379 4964,862,0,0,0,0
8132,bar|12381 114,1,0,0,0,0
8133,bar|12381 2326,1,0,0,0,0
8134,bar|12381 6033,937,0,1,0,0
8135,bar|12381 8482,1,0,0,0,0
8136,bar|12381 16193,3211,0,0,0,0
8137,bar|12384 6272,763,0,0,0,0
8138,bar|12385 5904,1,0,0,0,0
8139,bar|12389 5664,298,0,0,0,0
8140,bar|12391 2168,3446,0,0,0,0
8141,bar|12394 3663,554,0,0,0,0
8142,bar|12399 6081,2398,0,0,0,0
8143,bar|12401 4587,3412,0,0,0,0
8144,bar|12401 10378,1,0,0,0,0
8145,bar|12406 10660,8,0,0,0,0
8146,bar|12408 1934,10,0,0,0,0
8147,bar|12409 2852,26,454,0,0,1
8148,bar|12410 10176,9,0,0,0,0
8149,bar|12411 13799,28,0,0,0,0
8150,bar|12414 3613,6,0,0,0,0
8151,bar|12416 1837,1,0,0,0,0
8152,bar|12422 9696,28554,7,1,0,0
8153,bar|12422 14722,1,0,0,0,0
8154,bar|12423 9255,1,0,0,2,0
8155,bar|12424 10483,1,0,0,0,0
8156,bar|12430 10966,3568,0,0,0,0
8157,bar|12431 14334,57,2912,13,2,2
8158,bar|12432 14696,1,0,0,0,0
8159,bar|12433 794,533,0,0,0,0
8160,bar|12433 10506,95,0,0,0,0
8161,bar|12435 10135,568,0,0,0,0
8162,bar|12435 13726,243,0,2,0,0
8163,bar|12436 9197,76,0,0,0,0
8164,bar|12436 9765,265,73804,36,14,235
8165,bar|12436 13317,129,0,0,0,0
8166,bar|12440 4230,20,0,0,0,0
8167,bar|12443 244,1,0,0,0,0
8168,bar|12443 11361,1,0,0,0,0
8169,bar|12443 13557,16147,0,14,0,0
8170,bar|12447 14109,33,0,0,0,0
8171,bar|12448 7351,6249,0,0,1,0
8172,bar|12449 2657,1,0,0,0,0
8173,bar|12449 12747,1,0,0,0,0
8174,bar|12449 13336,4612,0,0,0,0
8175,bar|12450 10078,17709,0,0,0,0
8176,bar|12451 14656,2666,0,0,0,0
8177,bar|12453 5365,9,0,0,0,0
8178,bar|12454 4939,10,0,0,0,0
8179,bar|12456 6993,103,0,0,0,0
8180,bar|12458 5469,20,0,0,0,0
8181,bar|12459 2916,9275,0,0,1,0
8182,bar|12459 4264,11671,0,0,0,1
8183,bar|12459 9009,1,0,0,0,0
8184,bar|12459 15878,1,0,0,0,0
8185,bar|12464 1458,1,0,0,0,0
8186,bar|12464 9698,18870,2590,6017230,13216,20499
8187,bar|12464 14205,1,0,0,0,0
8188,bar|12464 15845,1,0,0,0,0
8189,bar|12465 8492,1,0,0,0,0
8190,bar|12465 13168,14,0,0,0,0
8191,bar|12466 16151,2552,1,0,0,0
8192,bar|12468 8323,97,0,0,0,0
8193,bar|12469 12747,1,0,0,0,0
8194,bar|12469 15581,15080,2,352,0,0
8195,bar|12471 6674,6011,0,1,0,0
8196,bar|12481 1267,88,0,0,0,0
8197,bar|12481 9950,883,2,4707,56,198
8198,bar|12490 1749,2485,0,40,0,0
8199,bar|12493 3386,81,2,4,2,1
8200,bar|12496 3703,1,0,0,0,0
8201,bar|12496 11575,1,0,8,0,0
8202,bar|12501 2631,7454,0,0,0,0
8203,bar|12512 7702,1643,0,0,0,0
8204,bar|12512 7757,1,0,0,0,0
8205,bar|12513 2466,1,0,0,0,0
8206,bar|12513 2657,1,0,0,0,0
8207,bar|12513 2839,36937,0,0,0,0
8208,bar|12513 2897,1,0,0,0,0
8209,bar|12513 10176,332,108962,102,22,178
8210,bar|12513 10939,1,0,0,0,0
8211,bar|12513 11048,1,0,0,0,0
8212,bar|12517 2939,219,0,1,0,0
8213,bar|12519 7754,709,0,0,0,0
8214,bar|12523 16054,355,2520,637,95,2790
8215,bar|12525 2917,6,0,10,0,0
8216,bar|12529 13336,1,0,0,0,0
8217,bar|12533 1880,2,3,1,95,34
8218,bar|12539 9238,5,0,0,0,0
8219,bar|12550 1743,1,0,0,0,0
8220,bar|12550 4567,1,0,0,0,0
8221,bar|12550 4995,1,0,0,0,0
8222,bar|12550 6936,56352,0,17,0,0
8223,bar|12551 10500,17,5190,0,5,8
8224,bar|12554 1315,361,0,9,0,0
8225,bar|12555 9894,624,0,0,0,0
8226,bar|12556 1975,2,0,0,0,0
8227,bar|12559 3715,10,0,0,0,0
8228,bar|12560 7039,127,0,0,0,0
8229,bar|12560 12589,1,0,0,0,0
8230,bar|12561 9307,13356,0,0,0,0
8231,bar|12562 13797,693,0,0,0,0
8232,bar|12564 6019,18,0,208,1,0
8233,bar|12571 11172,573,0,0,0,0
8234,bar|12571 11188,1,0,0,0,0
8235,bar|12571 13646,9,0,212,9,0
8236,bar|12573 10543,214,0,0,0,0
8237,bar|12575 1565,204,0,0,0,0
8238,bar|12576 12029,19,0,0,0,0
8239,bar|12579 6550,1482,0,0,0,0
8240,bar|12579 6566,1,0,0,0,0
8241,bar|12580 2866,66,0,0,0,0
8242,bar|12581 5176,65,0,0,0,0
8243,bar|12585 5445,5,0,0,0,0
8244,bar|12587 1393,5243,0,0,0,0
8245,bar|12587 1629,22,0,0,0,0
8246,bar|12587 9635,1,0,0,0,0
8247,bar|12587 12245,39161,0,1,1,0
8248,bar|12589 8882,31,0,0,0,0
8249,bar|12591 9367,26,0,0,0,0
8250,bar|12592 4607,1,0,0,0,0
8251,bar|12592 5396,164,0,0,0,0
8252,bar|12593 9832,75,5,4,9,3
8253,bar|12593 10363,75,0,0,0,0
8254,bar|12593 12900,1,0,0,0,0
8255,bar|12593 12901,26960,1,2,0,0
8256,bar|12593 14722,1,0,0,0,0
8257,bar|12597 2894,1,0,0,0,0
8258,bar|12597 10619,17,0,46,0,0
8259,bar|12598 4963,1032,0,0,0,0
8260,bar|12599 2682,500,0,0,0,0
8261,bar|12600 1702,558,0,0,0,0
8262,bar|12601 13467,9,0,0,0,0
8263,bar|12602 1878,1,0,0,0,0
8264,bar|12602 4565,761,0,0,0,0
8265,bar|12604 14247,31,0,0,0,0
8266,bar|12605 12923,67,0,0,0,0
8267,bar|12606 6114,196,11,0,0,0
8268,bar|12607 1522,12752,57,137,0,0
8269,bar|12607 1743,1,0,0,0,0
8270,bar|12609 1369,283,0,0,0,0
8271,bar|12609 12935,136,0,0,0,0
8272,bar|12610 6932,18202,0,0,0,0
8273,bar|12612 14803,16,0,0,0,0
8274,bar|12613 10868,46,0,0,0,0
8275,bar|12614 15783,21,0,0,0,0
8276,bar|12616 4628,1395,0,0,0,0
8277,bar|12616 9634,525,0,0,0,0
8278,bar|12616 10824,7228,0,1,0,0
8279,bar|12618 9362,78,0,0,0,0
8280,bar|12622 4050,147,1,2,4,98
8281,bar|12623 5999,690,0,0,0,0
8282,bar|12625 2011,116,0,0,0,0
8283,bar|12625 9025,469,0,0,0,0
8284,bar|12626 8177,11,0,5,0,0
8285,bar|12631 4913,701,0,0,0,0
8286,bar|12631 5415,253,0,0,0,0
8287,bar|12631 16035,24,0,0,0,0
8288,bar|12636 8432,47,0,0,0,0
8289,bar|12638 244,1548,0,0,0,0
8290,bar|12639 11767,26,1370,0,0,2
8291,bar|12641 6930,1,0,0,0,0
8292,bar|12641 13115,346,0,0,0,0
8293,bar|12641 15334,16,0,0,0,0
8294,bar|12644 15650,1,0,0,0,0
8295,bar|12644 15831,784,0,0,0,0
8296,bar|12646 9668,1035,1573,133318,728,2371
8297,bar|12647 4204,1,0,0,0,0
8298,bar|12651 588,1525,0,0,0,0
8299,bar|12652 844,1,0,0,0,0
8300,bar|12652 3904,8452,0,0,0,0
8301,bar|12655 12670,11229,0,1,0,0
8302,bar|12655 14159,1,0,0,0,0
8303,bar|12657 3565,16,0,0,0,0
8304,bar|12657 4607,6743,0,0,0,0
8305,bar|12657 11127,270,9,0,0,0
8306,bar|12659 3463,19,1,0,0,1
8307,bar|12663 13883,2,0,0,0,0
8308,bar|12664 1140,1,0,0,0,0
8309,bar|12666 5793,105,0,0,0,0
8310,bar|12667 4100,8,0,0,0,0
8311,bar|12668 3588,1,0,0,0,0
8312,bar|12673 291,3,0,0,0,0
8313,bar|12673 4971,136,0,0,0,0
8314,bar|12676 1504,1,0,0,0,0
8315,bar|12676 12675,896,32,32099,3171,158924
8316,bar|12677 364,94,0,0,0,0
8317,bar|12680 2791,9,0,0,0,0
8318,bar|12683 4360,2652,1,0,0,0
8319,bar|12683 15131,2228,0,0,0,0
8320,bar|12686 12029,1377,0,0,0,0
8321,bar|12687 1525,1,0,0,0,0
8322,bar|12687 1538,1,0,0,0,0
8323,bar|12687 2657,2,0,0,0,0
8324,bar|12687 2897,31781,0,0,0,0
8325,bar|12687 8682,1,0,0,0,0
8326,bar|12687 11570,1,0,0,0,0
8327,bar|12691 8317,159,1,0,0,0
8328,bar|12694 5771,1642,223,2316454,5779,7095
8329,bar|12694 6271,734,1,0,0,0
8330,bar|12694 16358,948,0,0,0,0
8331,bar|12696 9047,1,0,0,0,0
8332,bar|12698 1744,6792,0,0,0,0
8333,bar|12698 9935,1,0,0,0,0
8334,bar|12699 4852,43,0,545,12,1
8335,bar|12705 727,503,0,0,0,0
8336,bar|12705 3381,9929,0,0,0,0
8337,bar|12706 538,1,0,0,0,0
8338,bar|12706 707,8120,0,0,0,0
8339,bar|12708 179,15,0,0,0,0
8340,bar|12708 3668,112,0,0,0,0
8341,bar|12709 6187,96,0,0,0,0
8342,bar|12709 15885,200,0,0,0,0
8343,bar|12710 12951,14,0,254,3,0
8344,bar|12711 4429,937,0,0,0,0
8345,bar|12711 8369,17,0,1,0,1
8346,bar|12714 13719,6,0,33,2,0
8347,bar|12715 7990,1,0,0,0,0
8348,bar|12715 8494,18664,0,0,0,0
8349,bar|12715 9091,1,0,0,0,0
8350,bar|12715 15845,1,0,0,0,0
8351,bar|12721 10378,1,0,0,0,0
8352,bar|12721 14542,1,0,0,0,0
8353,bar|12723 8276,701,14,163,1,0
8354,bar|12724 9992,36,0,0,0,0
8355,bar|12727 10067,1,0,0,1,0
8356,bar|12728 1477,387,0,0,0,0
8357,bar|12731 244,1,0,0,0,0
8358,bar|12731 2657,1,0,0,0,0
8359,bar|12731 3937,2,0,0,0,0
8360,bar|12731 4264,1,0,0,0,0
8361,bar|12731 4352,1,0,0,0,0
8362,bar|12731 7662,1,0,0,0,0
8363,bar|12731 8868,1,0,0,0,0
8364,bar|12731 8919,1,0,0,0,0
8365,bar|12731 9905,14796,29,6,0,0
8366,bar|12731 11072,1,0,0,0,0
8367,bar|12731 11837,56318,116,20,0,0
8368,bar|12737 7373,1,0,0,0,0
8369,bar|12737 13446,589,0,0,0,0
8370,bar|12741 4445,1,0,0,0,0
8371,bar|12741 7373,40451,8287,374,81,1407
8372,bar|12741 7949,1,0,0,0,0
8373,bar|12742 6936,1,0,0,0,0
8374,bar|12746 6936,80,0,6,0,0
8375,bar|12752 4502,2,0,0,0,0
8376,bar|12753 602,44,0,0,0,0
8377,bar|12753 2970,1,0,0,0,0
8378,bar|12753 2971,7261,0,0,0,1
8379,bar|12753 3949,1,0,0,0,0
8380,bar|12753 7444,14089,5,0,0,0
8381,bar|12753 7450,1,0,0,0,0
8382,bar|12753 8788,1,0,0,0,0
8383,bar|12755 1781,12152,0,0,0,0
8384,bar|12755 9325,2024,0,0,0,0
8385,bar|12755 14455,1,0,0,0,0
8386,bar|12755 15878,1,0,0,0,0
8387,bar|12755 16291,1,0,0,0,0
8388,bar|12765 10221,95,0,0,0,0
8389,bar|12771 93,1,0,0,0,0
8390,bar|12771 244,1,0,0,0,0
8391,bar|12771 478,1,0,0,0,0
8392,bar|12771 658,1,0,0,0,0
8393,bar|12771 1072,1,0,0,0,0
8394,bar|12771 1278,1,0,0,0,0
8395,bar|12771 1522,1,0,0,0,0
8396,bar|12771 1774,258886,3262,650,13,11
8397,bar|12771 2030,2,0,0,0,0
8398,bar|12771 2667,1,0,0,0,0
8399,bar|12771 4506,1,0,0,0,0
8400,bar|12771 4580,1,0,0,0,0
8401,bar|12771 5450,2,0,0,0,0
8402,bar|12771 6039,1,0,0,0,0
8403,bar|12771 6567,1,0,0,0,0
8404,bar|12771 7662,1,0,0,0,0
8405,bar|12771 9009,1,0,0,0,0
8406,bar|12771 9348,1,0,0,0,0
8407,bar|12771 12210,1,0,0,0,0
8408,bar|12771 14159,1,0,0,0,0
8409,bar|12771 14402,2,0,0,0,0
8410,bar|12771 15878,1,0,0,0,0
8411,bar|12781 1779,1,0,0,0,0
8412,bar|12783 1280,31,0,0,0,0
8413,bar|12783 15623,10,0,0,0,0
8414,bar|12785 10323,58,0,0,0,0
8415,bar|12785 12811,42,0,0,0,0
8416,bar|12787 5250,40,0,0,0,0
8417,bar|12787 11126,320,0,0,0,0
8418,bar|12787 16225,1325,0,0,0,0
8419,bar|12788 1880,2,4,3,91,46
8420,bar|12788 12910,1,0,0,0,0
8421,bar|12789 1519,1,0,0,0,0
8422,bar|12789 1743,1,0,0,0,0
8423,bar|12789 1832,1,0,0,0,0
8424,bar|12789 1880,127145,391674,334720,5676751,2103317
8425,bar|12789 1890,1,0,0,0,0
8426,bar|12789 1896,1,0,0,1,0
8427,bar|12789 2464,1,0,0,0,0
8428,bar|12789 2888,1,0,0,0,0
8429,bar|12791 7651,7657,22,0,0,0
8430,bar|12791 8792,1,0,0,0,0
8431,bar|12797 4657,11395,1,3,0,0
8432,bar|12800 1873,193,0,0,0,0
8433,bar|12800 7088,2483,0,0,0,0
8434,bar|12801 13946,803,0,0,0,0
8435,bar|12802 9655,1,0,0,0,0
8436,bar|12811 4231,1,0,0,0,0
8437,bar|12811 9713,2742,0,0,0,0
8438,bar|12820 4854,23389,6,0,0,0
8439,bar|12820 7662,1,0,0,0,0
8440,bar|12825 2628,42,0,820,85,857
8441,bar|12825 14053,9,0,0,0,0
8442,bar|12827 244,3,0,0,0,0
8443,bar|12827 658,2,0,0,0,0
8444,bar|12827 5808,20854,0,0,0,0
8445,bar|12827 5872,1,0,0,0,0
8446,bar|12827 16322,180,0,0,0,0
8447,bar|12829 1195,6203,0,0,0,0
8448,bar|12829 2326,1,0,0,0,0
8449,bar|12831 1743,1,0,0,0,0
8450,bar|12831 12378,804,79690,1,8,115
8451,bar|12831 13671,10554,0,1,0,1
8452,bar|12833 481,29,24806,7,6,42
8453,bar|12836 4753,6,0,0,0,0
8454,bar|12837 2645,9,0,0,0,0
8455,bar|12840 13158,263,0,0,0,0
8456,bar|12841 2466,172,0,0,0,0
8457,bar|12841 12100,26,889,0,0,0
8458,bar|12842 1337,25,0,0,0,0
8459,bar|12844 1408,29,0,1859,31,402
8460,bar|12847 3409,1,0,0,0,0
8461,bar|12847 15677,480,0,0,2,0
8462,bar|12849 4900,47,0,0,0,0
8463,bar|12849 12182,210,0,0,0,0
8464,bar|12850 15975,11,0,2474,58,3
8465,bar|12852 1305,1,0,0,0,0
8466,bar|12852 8887,2321,0,0,0,0
8467,bar|12852 12800,2,0,0,0,0
8468,bar|12853 10007,885,0,1188,20,1
8469,bar|12855 12839,14,0,1142,8,0
8470,bar|12857 93,1,0,0,0,0
8471,bar|12857 244,1,0,0,0,0
8472,bar|12857 833,1,0,0,0,0
8473,bar|12857 967,2,0,0,0,0
8474,bar|12857 1041,3,0,0,0,0
8475,bar|12857 1082,1,0,0,0,0
8476,bar|12857 3425,2,0,0,0,0
8477,bar|12857 3671,1,0,0,0,0
8478,bar|12857 4100,2,0,0,0,0
8479,bar|12857 4161,1,0,0,0,0
8480,bar|12857 4226,2,0,0,0,0
8481,bar|12857 4227,1,0,0,0,0
8482,bar|12857 4231,808553,3720,2538,12,15
8483,bar|12857 4251,1,0,0,0,0
8484,bar|12857 4279,1,0,0,0,0
8485,bar|12857 4567,1,0,0,0,0
8486,bar|12857 4623,1,0,0,0,0
8487,bar|12857 4631,2,0,0,0,0
8488,bar|12857 4713,1,0,0,0,0
8489,bar|12857 4742,2,0,0,0,0
8490,bar|12857 4776,1,0,0,0,0
8491,bar|12857 4853,1,0,0,0,0
8492,bar|12857 5525,1,0,0,0,0
8493,bar|12857 5697,1,0,0,0,0
8494,bar|12857 5771,1,0,0,0,0
8495,bar|12857 5837,2,0,0,0,0
8496,bar|12857 5927,1,0,0,0,0
8497,bar|12857 6690,1,0,0,0,0
8498,bar|12857 6712,1,0,0,0,0
8499,bar|12857 6930,4,0,0,0,0
8500,bar|12857 7351,1,0,0,0,0
8501,bar|12857 7911,1,0,0,0,0
8502,bar|12857 8254,1,0,0,0,0
8503,bar|12857 8829,1,0,0,0,0
8504,bar|12857 9466,1,0,0,0,0
8505,bar|12857 9835,1,0,0,0,0
8506,bar|12857 10378,1,0,0,0,0
8507,bar|12857 10567,1,0,0,0,0
8508,bar|12857 10939,1,0,0,0,0
8509,bar|12857 12050,1,0,0,0,0
8510,bar|12857 12125,1,0,0,0,0
8511,bar|12857 12901,1,0,0,0,0
8512,bar|12857 12919,1,0,0,0,0
8513,bar|12857 13371,1,0,0,0,0
8514,bar|12857 13730,3,0,0,0,0
8515,bar|12857 13995,1,0,0,0,0
8516,bar|12857 14158,1,0,0,0,0
8517,bar|12857 15203,1,0,0,0,0
8518,bar|12857 15882,1,0,0,0,0
8519,bar|12857 15903,1,0,0,0,0
8520,bar|12857 16215,1,0,0,0,0
8521,bar|12858 7982,38,0,0,0,0
8522,bar|12859 10706,380,2497,4,0,3
8523,bar|12860 4231,2,0,0,0,0
8524,bar|12862 1309,2830,0,0,0,0
8525,bar|12864 15062,13,0,0,1,0
8526,bar|12865 5481,17,0,0,0,0
8527,bar|12865 5541,53,0,0,0,0
8528,bar|12868 5703,302,0,0,0,0
8529,bar|12876 12839,87,0,0,0,0
8530,bar|12877 10387,208,0,0,0,0
8531,bar|12879 11642,13,208,7,0,1
8532,bar|12880 7662,1,0,0,0,0
8533,bar|12881 6547,3,0,0,0,0
8534,bar|12882 364,1,0,0,0,0
8535,bar|12882 1289,31833,0,0,0,0
8536,bar|12882 11907,1,0,0,0,0
8537,bar|12884 7779,1000,0,0,0,0
8538,bar|12884 12063,15,4,0,0,0
8539,bar|12885 9309,511,0,67,1,0
8540,bar|12886 10387,13,7,0,0,0
8541,bar|12887 11542,191,0,0,0,0
8542,bar|12891 2951,4522,1,0,0,0
8543,bar|12891 12715,83,0,0,0,0
8544,bar|12895 1743,3012,0,0,0,0
8545,bar|12896 10753,566,0,0,0,0
8546,bar|12897 4311,3109,0,13,0,0
8547,bar|12897 7779,1,0,0,0,0
8548,bar|12899 8692,147,0,0,0,0
8549,bar|12904 6503,30,0,45,4,0
8550,bar|12906 1722,2349,0,0,0,0
8551,bar|12908 2426,1554,0,0,0,0
8552,bar|12915 4503,820,0,0,0,0
8553,bar|12916 13019,2,0,0,0,0
8554,bar|12917 11850,128,0,52,1,0
8555,bar|12923 2657,1,0,0,0,0
8556,bar|12923 4461,1,0,0,0,0
8557,bar|12923 4681,39090,0,70,0,0
8558,bar|12923 4742,1,0,0,0,0
8559,bar|12923 13371,1,0,0,0,0
8560,bar|12925 4593,3447,0,5,0,0
8561,bar|12925 13269,1,0,0,0,0
8562,bar|12929 11054,7,9,1239,18,582
8563,bar|12931 1720,1055,0,0,0,0
8564,bar|12933 4445,1,0,0,0,0
8565,bar|12933 7443,84,0,0,0,0
8566,bar|12935 5347,11,0,0,0,0
8567,bar|12936 15750,9735,0,0,0,0
8568,bar|12938 10418,13,0,0,0,0
8569,bar|12943 5743,1146,0,0,0,0
8570,bar|12945 13975,1,0,0,0,0
8571,bar|12946 6151,1,0,0,0,0
8572,bar|12947 8957,3654,0,0,0,0
8573,bar|12949 4445,15436,0,0,0,1
8574,bar|12950 2603,110,0,0,0,0
8575,bar|12950 5221,396,0,0,0,0
8576,bar|12950 5679,4,0,0,0,0
8577,bar|12955 244,1,0,0,0,0
8578,bar|12955 5384,13495,0,0,0,0
8579,bar|12955 7797,1,0,0,0,0
8580,bar|12955 9835,1,0,0,0,0
8581,bar|12955 10304,851,0,0,0,0
8582,bar|12955 14326,11696,0,0,1,0
8583,bar|12955 15878,1,0,0,0,0
8584,bar|12958 11218,693,0,0,0,0
8585,bar|12960 4279,22,23470,2,1,33
8586,bar|12963 13164,68,247348,204,61,580
8587,bar|12967 14503,46,0,0,0,0
8588,bar|12970 15222,500,0,0,0,0
8589,bar|12976 402,29,0,314,2,0
8590,bar|12976 7797,1,0,0,0,0
8591,bar|12976 8053,1,0,0,0,0
8592,bar|12979 7771,1,0,0,0,0
8593,bar|12980 1504,1,0,0,0,0
8594,bar|12980 2840,1,0,0,0,0
8595,bar|12980 3700,3,0,0,0,0
8596,bar|12980 4422,1,0,0,0,0
8597,bar|12980 5225,1,0,0,0,0
8598,bar|12980 6261,1,0,0,0,0
8599,bar|12980 6712,1,0,0,0,0
8600,bar|12980 7729,1,0,0,0,0
8601,bar|12980 7796,1,0,0,0,0
8602,bar|12980 7797,114743,527,72,0,1
8603,bar|12980 8000,1,0,0,0,0
8604,bar|12980 8053,1,0,0,0,0
8605,bar|12981 4986,8312,0,1,0,0
8606,bar|12981 8910,214,0,0,0,0
8607,bar|12984 8359,2298,0,11,9,0
8608,bar|12987 8383,22,0,546,14,234
8609,bar|12993 4364,20,0,0,0,0
8610,bar|12993 7666,572,0,3,0,0
8611,bar|12994 6040,632,471795,1562,117,2608
8612,bar|12996 15901,147,0,0,0,0
8613,bar|12997 1185,1,0,0,0,0
8614,bar|12997 8708,1,0,0,0,0
8615,bar|12997 9796,3230,0,0,0,0
8616,bar|12999 4167,2198,0,0,0,0
8617,bar|13005 609,72623,4,0,0,1
8618,bar|13005 4713,1,0,0,0,0
8619,bar|13005 6039,1,0,0,0,0
8620,bar|13005 6930,1,0,0,0,0
8621,bar|13005 7662,1,0,0,0,0
8622,bar|13005 8199,2,0,0,0,0
8623,bar|13005 8849,1,0,0,0,0
8624,bar|13007 11378,11,0,0,0,0
8625,bar|13009 1261,14,0,25,3,0
8626,bar|13011 9360,193,0,0,0,0
8627,bar|13011 10193,66,0,0,0,0
8628,bar|13015 4126,98,0,0,0,0
8629,bar|13015 15042,20,69,0,0,0
8630,bar|13018 9699,416,2256,6,0,4
